Date,Open,High,Low,Close,Adj Close,Volume
2020-04-09,31.120001,33.910000,31.100000,33.200001,33.200001,62520600
2020-04-13,33.220001,33.240002,31.410000,31.430000,31.430000,36068900
2020-04-14,32.110001,32.500000,29.559999,30.180000,30.180000,64267100
2020-04-15,28.770000,29.110001,28.219999,28.440001,28.440001,41883900
2020-04-16,28.280001,28.280001,26.660000,26.889999,26.889999,52432000
2020-04-17,28.150000,28.780001,27.799999,28.010000,28.010000,29252554
